559921.333333333,377072.666666667,400108.333333333,14.6666666666667,60,15.6666666666667,14.6666666666667,60,15.6666666666667,0.64,0.85,0.76,0.54,0.46,0.67
559889.621238647,377022.838079038,400083.67335134,37.968381148762,66.2062369198552,30.335254424691,16.7599539004543,68.9367742265797,17.6499970202758,0.637813544873225,0.85320653675103,0.758571199325686,0.538522384917547,0.458480018249194,0.667628369331296
559845.806999835,376959.99740095,400075.674761614,34.2906210375068,56.4079276179335,17.0327483673179,39.8324957647441,76.7844966509569,32.2807543942883,0.619134167933592,0.85764412028728,0.735471892533175,0.534786181527528,0.439864140632494,0.660470777775865
559790.109027428,376933.916930079,400000.121094402,52.7437981005435,62.0414682415722,45.4958800259379,41.9501374112574,58.9213798972417,21.0851464851145,0.607559056621556,0.862119486130218,0.744161283278668,0.483205631596959,0.436660222282734,0.69543739223505
559729.297811228,376873.066012205,399951.096272262,60.0983871783087,79.6932899061873,23.5630175423597,57.1062219735397,71.6498671122588,46.9655103797214,0.612222385374849,0.864291132804907,0.745003891874968,0.484091926078165,0.434049704479632,0.697482375569346
559722.847210682,376743.559372804,399851.727684616,77.8102590851246,108.401166055478,54.033950507277,84.8655754901635,65.8716461903053,14.1314969855494,0.617275296034639,0.81780273355747,0.733655223345916,0.497291507297571,0.415381482310936,0.687019750147209
559619.430139367,376690.067261858,399783.165649332,96.7563744672055,92.4327769154096,25.2834198114838,82.7263529845948,106.13441858639,55.0466646517771,0.6306616380701,0.832468110550428,0.734341777533114,0.489943800235894,0.424171289869626,0.686087327021974
559648.829782831,376617.741333852,399763.759982567,80.7913500407365,86.5422732703788,50.9795793883626,103.374670417879,111.326640361036,31.0642304388582,0.573602124354789,0.860696798426746,0.692703132433746,0.491331852831863,0.421391885922044,0.674380120502596
559565.480951497,376559.034429465,399718.954050011,119.066111270221,133.267942528648,42.1905496918115,116.456101408437,121.90604026533,64.3835523357843,0.610672891392731,0.823813155213112,0.683962207199311,0.508136974188396,0.423733399590737,0.700992545062193
559415.644719558,376387.584570988,399633.626208206,144.105907827204,149.826423902354,89.0055011885353,121.511391421029,153.689105866897,52.6413387291873,0.600923576011678,0.852389715405563,0.697134368388572,0.498689101257624,0.42552843957052,0.698541537999956
559246.434570129,376206.032222729,399523.883136218,173.74524770313,201.513123802457,117.252369315644,159.075785913542,168.079593786205,95.5479207244927,0.601225696008317,0.852994104914626,0.696437108766716,0.498650733220662,0.426268199259189,0.697545728004156
559032.480611407,375988.523702959,399367.223743265,215.070443562388,251.361996314624,160.593941434637,194.113582784677,223.589232228589,128.577645100437,0.60179655041404,0.854882956199855,0.694527055379069,0.498146518625238,0.428251188807068,0.695576991055737
558776.014296427,375706.277535228,399178.313608497,258.219684964893,319.436236877152,186.290156238711,238.410466545084,281.802153449785,175.285493997511,0.602145501998524,0.857904741174904,0.689666705355429,0.498228524996488,0.430772926202075,0.692419931555547
558472.381896046,375360.643163539,398956.958968378,306.773814425202,384.514394566243,208.345269910852,287.567259664075,360.380759344442,203.990723935763,0.601137077702991,0.862666619186795,0.678776636333611,0.498940899629514,0.433729699598667,0.688753465830126
558110.569249805,374933.326274475,398705.21543826,361.282906222589,466.165140915611,246.68141298304,344.911856966718,437.445520762549,230.849111638171,0.602265000204098,0.866624679713726,0.671545973001603,0.498023431066055,0.435098421914388,0.685869258425336
557709.806450607,374425.945290378,398435.527481697,399.125585625036,540.173149463851,266.444930734038,405.721277966657,532.919404174477,272.577487372187,0.600792711626726,0.874792586753829,0.664536624541545,0.49765060364924,0.436126576328806,0.684473787604477
557277.910463806,373841.040446769,398138.673730525,422.410788035808,618.530480958369,299.391632360113,444.198829943538,622.802428807136,299.379534596709,0.594941532677369,0.884517225883828,0.66182410803502,0.495739344266241,0.434938892783148,0.68680415073433
556840.437042664,373188.444721647,397836.838288536,429.642253450795,692.819318486798,313.782587732563,473.106769111351,712.340307926019,339.495191987681,0.58907832205594,0.897806341184492,0.662728832925476,0.495397580365034,0.431770049998532,0.689204079391157
556405.596396626,372475.413765897,397527.511332752,430.264492909743,750.532667934075,321.995963381794,490.397467537862,811.404808043455,362.217387750361,0.58297061717286,0.909951677252304,0.667009735280083,0.496469413605373,0.425668940021186,0.690430302409161
556024.414153708,371768.549650216,397261.384825622,391.142362918719,758.559719451085,281.606830141087,488.747761894237,867.387890476785,368.097368207723,0.573476152197734,0.919816058657048,0.666694683881461,0.498248439495787,0.420120786851135,0.693559155206539
555747.643709422,371126.366801434,397063.661973877,308.885776244752,701.35174268962,221.960237216557,437.866027154904,872.685819909957,323.305841125428,0.555151524155044,0.927826219967969,0.660014496555366,0.507767218911074,0.418957535536953,0.698575200628729
