10,0,0
11.7683898340255,3.58533255222141,2.1279745968099
10.460471560086,3.80985462056058,2.81478304627457
19.0966448803486,10.4048945282867,6.93984511197928
18.8208824629067,12.3567913620679,8.12657335691948
27.1021530061618,23.9182084813861,16.7592079143881
30.3800819238173,28.2987303612022,20.0220285720025
52.5542107406131,47.6460316598646,40.6384580679057
64.9007148269264,57.6521620353765,49.3541851773072
109.093177795799,101.572401161781,83.625985417378
148.734258905852,121.668963437615,101.25194640518
260.299166263903,210.124097455423,194.231569256893
316.193720865158,252.457178225403,215.697148135345
523.555804120935,477.052822053271,403.089278520537
552.003151092869,576.269289370189,548.234437448425
992.007074961487,786.476239709547,850.167529901243
898.866923034952,1017.37816311358,951.378758321522
1547.34463150678,1365.06775433749,1352.92187246557
1947.14422665237,1626.29244252784,1428.90692343655
3155.73220599551,2877.86770174923,2462.16706176082
2800.64024885368,3045.56542784249,2523.10727787934
3049.94527316383,2728.0894562514,2978.74027673387
1638.81035976197,668.216917665781,740.585232129801
1543.18205546044,1789.5630449723,1662.6041694249
1071.27467790657,1340.63466340831,1203.06231957194
2135.21698040866,2424.10836019691,2317.45787284439
1301.12222600744,1085.37269895581,1554.9434794745
1688.53986260655,1914.05772400068,2464.16643760181
495.926261823255,108.688752802635,602.589488927926
411.808714703473,340.57455585304,443.465398129562
111.124595668129,157.252681762006,206.277089801664
317.654735388186,348.632725028889,417.483054128386
77.7649561680693,127.04287874786,223.862522023241
227.499340833959,284.894454372741,304.053578601121
142.950064436116,164.753184145733,150.927755665999
196.530127770324,252.894495433766,250.953867763927
168.357371981116,203.511885997325,193.117990985083
298.728028311372,291.022706517709,317.122441955671
313.456896548119,289.934742107154,246.665925501539
634.630370211676,580.57579007616,496.939119181638
451.559921229765,535.462172581685,447.899665485611
1087.6976562678,940.435975460206,846.115641701044
999.539374828202,1138.09141496035,925.295121959397
1479.53235192167,1720.07079093614,1444.70310515835
1811.91698755226,1686.21261327394,1500.30770503175
2623.83766790524,2677.312990061,2198.15788048714
2919.33882220711,2689.35667568505,2662.99826626486
4994.63410420765,4437.01801246237,4156.64278225766
5774.19255498779,5684.05478373145,5242.72360405013
8624.11604593338,8476.75039028329,6937.02314372517
9314.7448704771,9490.59331276202,7910.46306576745
14010.3790962263,12733.2153199797,10085.8570584118
