10,0,0
10.6521358849061,2.99017783381358,1.75096913362385
13.46876613821,3.66107445062389,2.19589898369604
16.0169733090774,7.84996877576889,4.92690225207168
17.9211457531028,9.98485139383234,7.17826192101659
26.5904786760111,16.82921186326,13.1270147718188
33.4633614755289,24.2099210125423,15.3768562301455
52.5475454075203,37.7709937225337,25.311633569964
68.6872846928325,47.9658773130492,37.6516556296346
91.7537490779958,80.8410707702054,55.7139203769116
113.299671896379,93.1766896750929,67.8956244972974
183.80084693199,135.707588309964,109.009210758864
205.386819129074,172.700181070347,135.095750079395
266.708713961038,200.292759347771,176.589444960109
304.637064777678,238.335689206253,203.121129367179
333.168275561446,256.177583718491,232.140605526548
385.957034376512,305.20986307226,268.992360929405
455.925407223128,346.775001888358,264.581414731501
398.829548863379,289.56109539518,212.937401026128
297.169187093856,283.400493991524,210.482761218199
303.275863107286,160.222642779558,167.296281715006
201.011217082758,135.646754970932,155.740154209505
96.37423216551,124.863035976221,105.203548777827
87.4970283339093,61.8440488424902,51.1801018362101
52.646891081283,64.3013166339451,39.4894949169113
49.8781260594809,29.9174833193118,23.837142423595
21.5747035177604,19.9281609334379,19.686666646936
17.9817007969361,13.494179452945,8.67511840096512
11.0464106260308,11.8396739875049,6.76061660556801
10.9308134952737,6.81329202249542,6.46114575409324
7.77742999517131,5.66465070821997,4.41642435845833
7.3999962848024,6.50657976995417,4.12329852043875
5.5005455639392,5.29368562522479,4.56526254362957
5.86726160142934,5.10208191984111,4.22770794532756
6.07066474416288,5.72373847667993,4.53797502435711
7.82789075124878,6.27248679076728,4.23689300224934
8.31249590624901,7.68342541975254,6.72935718630199
11.4487431475415,8.67347247462634,8.62731457487462
14.0532020768322,12.2124641485216,9.04054624297624
17.9407415433312,14.1973642139233,12.5194648180887
25.0577356017724,19.5478656119133,16.7134504616127
35.4765354002966,29.2821156506364,24.8034455052906
49.2643254524022,40.5186102327888,31.7675267705351
72.7400382452645,65.0874173253779,43.340196998455
106.066995247331,93.9358108065576,85.272234893604
170.268620882046,127.617582488951,106.021018386137
235.458631686791,195.863456726239,126.750433442125
351.108863547369,242.564997828099,198.455028135908
427.52009553311,296.696460412121,263.307216409041
545.152351669825,456.148922589531,402.034954388862
766.207673327537,652.020460826845,570.388170635281
1030.7140955028,710.388962726171,740.941889936894
