494261.666666667,283738.333333333,347093.333333333,150.333333333333,267.666666666667,53,150.333333333333,267.666666666667,53,0.001,0.001,0.001
494093.760922039,283564.984535271,347041.406286663,180.954895958545,231.000853846909,63.604322787841,170.88969354487,307.16840652632,60.6285349772765,0.000986971790104765,0.00102944976915153,0.000679332573408997
493925.910654576,283337.585889194,346999.686626508,180.341879586338,260.111704459991,62.0885597602235,198.380221643278,272.585971937091,71.1692281366485,0.000891144380790037,0.0011324963702291,0.000554280079907644
493777.986648199,283084.441124096,346955.71039069,173.054226228257,289.871670272918,60.9845624328781,206.013009545627,307.649877388811,70.3176444793493,0.000795619390435218,0.00125702228732912,0.000474986228248507
493629.550618652,282762.768913929,346915.437848171,176.411498712393,349.790823415976,60.6313135625337,194.054318356213,339.304811167868,68.9942588025412,0.000728660837528046,0.00136949347386214,0.000427432603913825
493464.28079237,282334.601979759,346870.980864141,189.489646030903,464.287445201367,64.9270237971812,198.530840690303,409.125374848274,67.0526814812242,0.000651101033170099,0.00151936717533397,0.000378859071425285
493300.256216558,281719.904315568,346838.150619002,193.450292387076,631.293468749988,69.0644011586264,220.407526250673,531.66025376803,72.3240285182628,0.000618250528264088,0.00172913337055069,0.000382773355715813
493127.094106635,280793.181629558,346775.972166419,195.087048047309,909.904895453325,82.0223348456206,218.047924302906,736.961006239836,77.2025363190605,0.000519021770438738,0.00197692257532306,0.000399382703254939
492948.244441174,279570.260522463,346693.370522231,207.416029588248,1204.37491749804,110.5726556395,220.699841570976,1056.35391136723,90.3572438942959,0.000541697973879324,0.00215308958580285,0.000478254889736922
492711.610870096,277803.49845562,346571.378084361,265.680391012624,1722.14171846718,151.432592001887,236.775046558536,1416.02475484422,122.746029882346,0.000545122321688318,0.00234480158319507,0.000509231739526869
492349.007011574,275397.382855337,346385.666608058,368.308803784516,2332.3801495052,217.47722938791,296.700557008211,2015.82474692942,169.876748230623,0.000604134491578008,0.00253539723864934,0.000588572288009613
491829.432737192,271841.698040935,346075.986133128,530.752472760559,3533.74495621741,315.968066478906,408.053208426035,2684.47539660336,238.499415688393,0.000592646574676288,0.00268660392922704,0.000549847616761854
491141.582396236,267188.379574348,345658.041483093,699.127305786436,4722.02441004797,428.988791624362,587.031805549814,3978.01397301823,347.144691754153,0.000592541516658133,0.0027662563435708,0.000568244383805314
490408.774256985,261079.473408561,345151.653554713,766.939101248979,6023.53136685228,521.374020799603,760.322832539798,5295.44989721987,464.382032543988,0.00050644024393996,0.00275504617029572,0.000500402701190699
489653.437753391,254571.727958076,344544.172630861,776.322651509356,6595.90150549944,617.239361566763,857.654626650547,6691.13763409893,574.475395050061,0.000397767565101004,0.00265849723831965,0.000465448479395373
488952.525571179,248385.944298675,343938.553200157,722.689587263502,6206.87095387304,639.861015663418,874.426456833811,7189.37014928062,674.004540820167,0.000339385698740295,0.00243693000185669,0.000395405970314857
488272.446966815,242584.616218789,343309.104399497,709.982273097378,5728.70194262434,664.769471151055,829.36947670542,6925.28406382697,720.541507360987,0.000330862040174831,0.00219831202779868,0.000417738113758241
487616.307570228,237362.692184561,342731.940337941,665.261575715769,4625.57306543368,626.458882933156,812.770835337372,6381.11662756439,748.264835993923,0.000360534290530068,0.00212007037508368,0.000455119005377048
487023.023086055,233460.981954034,342116.387185436,624.20459203666,3994.51091466607,628.900191247483,772.231442232856,5374.23240163502,718.048774434449,0.000392595874402082,0.00206678774538223,0.000506231798261864
