529554.333333333,329196,374485.333333333,67.3333333333333,239.666666666667,29.6666666666667,67.3333333333333,239.666666666667,29.6666666666667,0.001,0.001,0.001
529422.13854392,329033.653742552,374409.573776677,138.150468327074,201.168072216287,85.1270587103705,76.1724948456668,269.307353262025,33.2941263269081,0.00101281958439648,0.000983749124067091,0.000987920491625603
529311.987022837,328837.044319678,374349.775241124,107.529574574551,232.858964574816,68.4330498490336,150.219776926041,228.544193729696,90.8141199993472,0.000736225975368235,0.00112462894147737,0.000799770710491081
529203.374076479,328643.603927319,374314.272296926,104.693526768467,242.840908252078,76.0581352354955,117.492443950512,252.919089583128,77.1079504234945,0.000592149254192784,0.00117757445468355,0.0006175454345959
529112.09297691,328382.864857295,374249.898390107,103.593335481574,291.048544098174,75.2524731910267,118.975715492804,282.483518877729,84.9765697408024,0.000608491154704283,0.00132058998088293,0.00062261081881651
529015.580130408,328048.12131938,374172.227600789,112.398335018371,356.127332610021,84.0733836360418,117.611645921493,343.787540434627,83.2777481094696,0.000617964659732056,0.00147338455445727,0.000635603383031613
528914.154773541,327546.373104669,374084.141633361,121.475476454774,456.671389555012,91.7629772853739,126.747296083285,439.064526076372,94.9376808652201,0.000626030207676648,0.00165297926164843,0.000657459982964967
528802.73540388,327009.293863311,373991.283702503,129.191880130852,546.873108071483,105.015590762466,134.3076050056,530.352044825102,102.039681693167,0.000615873816047724,0.00172669052755849,0.000666368865780793
528685.257859245,326491.160420016,373876.589669235,132.909182877292,595.686390202602,129.863695937539,139.964015044553,598.511182104296,119.397862017015,0.000596009131675289,0.00171446417170166,0.000715596965221257
528580.013597845,326148.243803105,373730.690446042,133.261036720126,570.164840005201,166.791171174273,142.376025850054,608.193703732939,147.32006155996,0.00058356359243525,0.00156366328027533,0.000818033644305556
528471.68903146,325865.845502037,373554.376013136,136.327760562223,527.542915822402,200.585696706109,144.880782246436,591.01078113486,187.734650272884,0.000585841411481014,0.00144881286038675,0.000884933854998393
528358.423721875,325545.831348825,373361.060659919,142.425201862364,508.090325859839,221.811702707203,155.808763167313,576.723730236567,216.888724659239,0.000585878621615872,0.00131551262854457,0.000821521362034419
528241.041018965,325240.091292987,373176.406762254,150.418839209986,493.29368112277,213.662792539352,157.254793343198,525.276374883081,233.994609063968,0.000586661454292862,0.00126350117941483,0.000782032074606413
528094.076478606,324888.080962334,372992.404222903,169.687909359774,517.712233786913,233.268376271651,165.926845167849,533.081315457787,234.585681693404,0.000589840065116235,0.0012606347797593,0.000763606882627683
527918.660362929,324339.760296995,372785.11373498,177.645906006064,568.657834262055,235.987933185307,188.081698403061,588.144870061855,259.358528972374,0.000592326610108621,0.00131379606057845,0.000764768587519742
527752.207617454,323865.618633005,372575.455608146,181.093305562268,609.813842239016,245.978344344318,196.94400543933,636.892109066099,265.36613300229,0.000587392352185002,0.00136655502076804,0.000757645154074601
527603.918864196,323332.468301622,372414.223589131,170.016573628775,606.635474817902,221.529176035965,201.666640172694,689.407507289446,267.32931068258,0.000588301293643023,0.00142272120604417,0.000739170228524482
527473.282084037,322982.896355428,372255.144674444,159.087605991404,569.600880592611,194.787607392656,191.372706257245,648.760238753235,240.563747977588,0.000593904756039098,0.00136041886419914,0.000677321308371021
527363.094944258,322592.43130852,372142.526072236,129.492858318167,461.456492209008,150.104972322141,181.983496899556,642.044392389706,218.198354697581,0.000601020409131994,0.00139224084867772,0.000669860422314018
527277.828893821,322298.011657238,372039.679556683,106.836400839156,376.913633762236,121.04355523475,149.150665681677,530.506189198398,173.189471265896,0.00059189910036153,0.00138368903163775,0.000663870327316937
527216.559291012,322015.815459262,371959.783159278,80.7093323248225,290.144496098187,92.1899097565588,124.686308785321,456.510531439309,141.743086507831,0.000611478894104953,0.00147327057349065,0.000699292172391163
527166.258303393,321788.330265928,371906.91782162,64.3365477353927,242.922042591792,68.345882533024,95.3838178121641,349.942358328314,107.310568356933,0.000609884391963153,0.00148740457290628,0.000667780759764763
527130.646131818,321569.12762359,371871.278524537,47.585406183591,179.290851252793,45.600113397247,77.309189877928,298.876522029882,80.68498174072,0.000664477744173945,0.00156619941106076,0.00065101646898637
527103.126118787,321416.65908072,371852.35750145,41.844877583201,166.125786188861,38.697602969786,55.7636411391261,218.294809883901,54.3211520743865,0.000642571625470445,0.00157952201240375,0.000626595545504063
527079.421830651,321283.664406312,371841.984854633,32.0188635432587,126.908144500192,27.0706601243993,49.7117242237785,205.85468049071,45.2790165213472,0.000704663842636683,0.00169635632239359,0.000639245540196934
527070.978132699,321195.570535315,371840.275470136,21.0030569481278,98.9977881546498,19.0926437290285,38.3661427025395,164.149554988118,32.8271265285107,0.000717486303401506,0.00185394293440986,0.000663664374050362
